disease	gene	class	score
MESH:D008545	1236	1	-0.047532923519611366
MESH:D005901	1411	1	-0.04753515496850014
MESH:D011471	5290	1	-0.04756186157464981
MESH:D008113	4915	0	-0.047567442059516914
MESH:D001321	8930	1	-0.04758807644248009
MESH:D005910	84925	0	-0.04765542596578598
MESH:D001249	5420	0	-0.04766731709241867
MESH:D001943	80267	0	-0.04767415300011635
MESH:D003093	2941	0	-0.04768843948841095
MESH:D010051	5892	1	-0.047699321061372764
MESH:D006973	3958	1	-0.047716710716485984
MESH:D050197	4352	0	-0.047718934714794166
MESH:D050197	669	0	-0.04777344688773155
MESH:D019337	64127	0	-0.04778287187218666
MESH:D050197	8701	0	-0.04783571138978005
MESH:D011085	55783	1	-0.04783883690834045
MESH:D010300	1609	1	-0.04786206781864166
MESH:D004827	3611	1	-0.04786677658557892
MESH:D001943	2305	1	-0.047885041683912284
MESH:D001749	6241	1	-0.04789842292666435
MESH:D001943	7164	0	-0.047912582755088806
MESH:D009765	1135	0	-0.047995571047067635
MESH:D001321	595	0	-0.04800279065966606
MESH:D001321	595	0	-0.04800279065966606
MESH:D001321	2066	0	-0.048010457307100296
MESH:D005901	1191	0	-0.048028480261564255
MESH:D003424	8807	1	-0.048058386892080314
MESH:D001321	5734	0	-0.04806773737072945
MESH:D001172	9145	1	-0.04809077829122543
MESH:D010051	3590	1	-0.04811771586537361
MESH:D004827	5734	0	-0.048123370856046684
MESH:D006973	3600	1	-0.04813247546553612
MESH:D010300	3162	1	-0.04815444722771645
MESH:D006973	8189	0	-0.04815462604165077
MESH:D024821	148	0	-0.048166967928409576
MESH:D009765	4318	1	-0.04817057400941849
MESH:D000544	1725	0	-0.0481722392141819
MESH:D004827	51604	1	-0.048193451017141335
MESH:D050197	2952	0	-0.048234298825263984
MESH:D004827	7057	0	-0.04826350882649422
MESH:D000740	3363	0	-0.04839373379945755
MESH:D011085	4603	1	-0.04839546978473663
MESH:D001650	3075	0	-0.04840841889381409
MESH:D009103	6506	0	-0.04840855672955513
MESH:D001943	10911	0	-0.048421647399663925
MESH:D012030	2321	0	-0.0484788715839386
MESH:D012559	2556	0	-0.04848035424947738
MESH:D007676	6582	1	-0.04848960041999817
MESH:D000690	57142	1	-0.048530925065279014
MESH:D001943	8065	1	-0.04858236387372017
MESH:D012559	1610	1	-0.048589736223220825
MESH:D003922	50943	1	-0.048592083156108856
MESH:D001749	3577	0	-0.048608846962451935
MESH:D004827	6880	0	-0.04862945526838303
MESH:D050197	540	0	-0.048665326088666916
MESH:D003424	7133	1	-0.048706576228141785
MESH:D004827	7301	1	-0.0487169474363327
MESH:D009765	55600	1	-0.04872245341539383
MESH:D001172	5294	0	-0.04872514680027962
MESH:D001172	5294	0	-0.04872514680027962
MESH:D054990	150	0	-0.04875277727842331
MESH:D001249	9457	0	-0.04876076802611351
MESH:D004827	2150	0	-0.04877704754471779
MESH:D009103	7412	1	-0.0488472506403923
MESH:D006973	6403	1	-0.04886578023433685
MESH:D006973	4881	1	-0.048911266028881066
MESH:D013274	2266	1	-0.04895788803696632
MESH:D006973	6623	0	-0.04896380752325058
MESH:D002311	1832	1	-0.04899861291050911
MESH:D000690	7484	0	-0.049150478094816215
MESH:D001321	4193	0	-0.049210544675588615
MESH:D006973	2315	0	-0.049239527434110635
MESH:D019337	3718	1	-0.04928238317370415
MESH:D004827	5933	0	-0.04932432621717453
MESH:D008180	4688	1	-0.04933599010109901
MESH:D008180	2212	1	-0.04937272891402245
MESH:D009373	955	1	-0.049413636326789856
MESH:D010300	4835	1	-0.04941368103027344
MESH:D001249	282617	1	-0.04942718893289566
MESH:D000740	1080	0	-0.049449276179075234
MESH:D003424	3600	1	-0.04946570098400116
MESH:D011471	7534	0	-0.049560971558094025
MESH:D001714	3551	0	-0.049607273191213615
MESH:D001650	2778	1	-0.04973161220550537
MESH:D013274	5300	0	-0.04976467043161392
MESH:D003876	1717	0	-0.04977488517761231
MESH:D008545	2262	0	-0.04980907216668129
MESH:D029424	6444	0	-0.049829721450805664
MESH:D001321	2697	1	-0.049910467118024826
MESH:D012559	6337	0	-0.04995700344443321
MESH:D013274	9874	0	-0.05008353665471077
MESH:D006973	2920	1	-0.0500841960310936
MESH:D003876	2274	0	-0.050089012831449516
MESH:D013274	3077	0	-0.050122514367103584
MESH:D009217	5587	0	-0.0501231960952282
MESH:D014594	2100	1	-0.05016642808914185
MESH:D011085	6665	1	-0.05016966164112091
MESH:D001321	2890	1	-0.05032658576965332
MESH:D006973	6376	1	-0.05033375695347786
MESH:D003922	5465	0	-0.05033762753009796
MESH:D003922	5465	0	-0.05033762753009796
MESH:D019337	5294	1	-0.05034571141004562
MESH:D008545	170589	1	-0.05037110671401024
MESH:D000544	9445	1	-0.05037979781627655
MESH:D000740	7341	0	-0.05039619281888008
MESH:D001943	3087	1	-0.050434112548828125
MESH:D012030	5651	0	-0.05051449313759804
MESH:D008577	3280	1	-0.0505603589117527
MESH:D001749	6240	0	-0.050661098212003715
MESH:D006973	6517	1	-0.05068008601665497
MESH:D004827	348980	1	-0.05068807676434517
MESH:D001714	89832	0	-0.050731029361486435
MESH:D006973	1486	1	-0.050736114382743835
MESH:D019337	26040	1	-0.05075198039412498
MESH:D009103	3547	0	-0.05079913139343262
MESH:D004827	10900	1	-0.05081406608223915
MESH:D010518	7087	0	-0.05085023492574692
MESH:D008180	7185	1	-0.050865065306425095
MESH:D009765	3291	1	-0.05087322741746903
MESH:D001321	4318	0	-0.050898369401693344
MESH:D011471	2893	0	-0.050909757614135735
MESH:D007037	3212	1	-0.05091386288404465
MESH:D001321	5329	1	-0.050949763506650925
MESH:D005901	4990	1	-0.0509532168507576
MESH:D011471	134218	1	-0.050959769636392586
MESH:D008577	210	1	-0.05097083374857903
MESH:D012030	5909	0	-0.050986774265766144
MESH:D014594	7869	1	-0.050990093499422066
MESH:D006973	9978	0	-0.05100081488490105
MESH:D006973	7048	1	-0.051126591861248016
MESH:D019337	79837	0	-0.051142599433660514
MESH:D010195	5371	0	-0.05118141695857048
MESH:D012559	1788	0	-0.05119328200817108
MESH:D010518	1571	0	-0.05120519548654556
MESH:D006973	6364	0	-0.05122969672083855
MESH:D003424	1617	0	-0.0513988696038723
MESH:D012030	1111	0	-0.05143507197499275
MESH:D007676	5076	1	-0.05145605280995369
MESH:D002311	3688	1	-0.05148481950163841
MESH:D009765	5445	1	-0.05150637403130531
MESH:D003424	3605	1	-0.05152745172381401
MESH:D013274	3992	1	-0.05154771357774735
MESH:D011471	9734	0	-0.05155609175562858
MESH:D012559	10928	0	-0.051560278981924064
MESH:D009765	6886	0	-0.051596444100141525
MESH:D005922	54820	0	-0.05163440480828285
MESH:D013274	5742	0	-0.05164212360978127
MESH:D001289	1815	1	-0.051703277975320816
MESH:D012559	5465	0	-0.051749445497989655
MESH:D005910	675	1	-0.05175616964697838
MESH:D002311	9180	0	-0.05175668001174927
MESH:D008105	79258	1	-0.05176100507378578
MESH:D004827	2901	1	-0.051764573901891715
MESH:D009765	2697	0	-0.05180850252509117
MESH:D009765	2697	0	-0.05180850252509117
MESH:D002311	5583	0	-0.05181582644581795
MESH:D001321	6850	0	-0.05182405561208725
MESH:D001943	7818	1	-0.05182582512497902
MESH:D007676	6624	0	-0.05191031098365784
MESH:D007676	6569	1	-0.05193983018398285
MESH:D009765	4589	0	-0.051963463425636285
MESH:D009765	7385	1	-0.05198609083890915
MESH:D010518	2838	0	-0.05199981853365898
MESH:D000740	6678	0	-0.05214061588048935
MESH:D001172	53347	1	-0.05215877667069435
MESH:D001321	9927	0	-0.05227724090218544
MESH:D001289	5729	0	-0.05229440331459045
MESH:D054990	6281	0	-0.052298344671726234
MESH:D004827	5313	0	-0.052387017756700516
MESH:D010524	1027	0	-0.052415814250707626
MESH:D001859	5786	0	-0.05241682007908821
MESH:D003924	10198	1	-0.052431412041187286
MESH:D029424	22891	0	-0.052509889006614685
MESH:D019337	6935	0	-0.052521001547575
MESH:D019337	10097	0	-0.05253606289625168
MESH:D004938	5286	0	-0.052547130733728416
MESH:D008180	6597	0	-0.052576161921024316
MESH:D000740	5349	0	-0.052577249705791466
MESH:D006973	2982	1	-0.05258036032319069
MESH:D005901	4142	1	-0.0526435561478138
MESH:D004827	7137	0	-0.05264701694250107
MESH:D006973	2261	0	-0.05265401303768158
MESH:D006973	2304	0	-0.052665866911411285
MESH:D010051	2833	0	-0.05268089100718498
MESH:D007676	64225	0	-0.05271507799625397
MESH:D011471	2048	1	-0.052722610533237464
MESH:D008881	10100	1	-0.05272368341684341
MESH:D009765	2055	0	-0.05272490531206131
MESH:D050197	10911	1	-0.05277656391263008
MESH:D029424	2952	1	-0.052776623517274864
MESH:D006973	2149	1	-0.05278500914573669
MESH:D005923	5395	0	-0.05279898270964623
MESH:D012030	4990	1	-0.05282718688249588
MESH:D006973	1588	1	-0.052829459309577935
MESH:D008105	8050	1	-0.05283230170607567
MESH:D000690	64398	1	-0.052841916680336
MESH:D004938	11214	1	-0.05294342339038849
MESH:D012468	5834	1	-0.05295269563794136
MESH:D011471	4233	0	-0.05295877903699875
MESH:D011471	4233	0	-0.05295877903699875
MESH:D008881	3363	1	-0.052961703389883034
MESH:D008545	8029	1	-0.05297359079122543
MESH:D019043	6528	0	-0.052974585443735116
MESH:D010001	3635	1	-0.05306488648056984
MESH:D004827	55163	1	-0.05306698754429817
MESH:D011085	9212	0	-0.05308805033564568
MESH:D001321	22891	0	-0.05311575531959534
MESH:D000740	3045	1	-0.053125273436307914
MESH:D001943	27120	0	-0.05317198857665062
MESH:D012559	3699	1	-0.05323108658194542
MESH:D000690	10800	0	-0.053263403475284576
MESH:D010190	6751	1	-0.05327481403946877
MESH:D007680	84925	1	-0.05332567542791367
MESH:D024821	203	0	-0.05333136394619942
MESH:D003924	5781	0	-0.053337682038545615
MESH:D050197	595	0	-0.05336106941103935
MESH:D001859	2914	1	-0.05336324498057365
MESH:D007822	7167	0	-0.05338884145021439
MESH:D019337	3596	1	-0.053411874920129776
MESH:D006973	50507	1	-0.053444188088178635
MESH:D009373	6361	0	-0.05345601588487625
MESH:D010024	5290	0	-0.05346042662858963
MESH:D001321	3127	0	-0.05351203680038452
MESH:D011085	4633	0	-0.05351665988564491
MESH:D009765	4982	1	-0.0535811185836792
MESH:D001249	6925	0	-0.053640034049749374
MESH:D012559	2066	1	-0.0536920428276062
MESH:D005922	3667	0	-0.053740836679935455
MESH:D050197	6352	1	-0.053779982030391686
MESH:D002311	501	0	-0.05378973111510277
MESH:D012030	2149	0	-0.0538075789809227
MESH:D003093	6400	1	-0.05387125164270401
MESH:D001321	5594	1	-0.053906451910734184
MESH:D019955	1081	1	-0.05392247438430786
MESH:D009103	5290	0	-0.05392755940556526
MESH:D050197	7533	0	-0.05393920838832855
MESH:D002311	6198	1	-0.05398198962211609
MESH:D001321	2949	1	-0.05415435880422592
MESH:D001321	22871	1	-0.054255310446023934
MESH:D004938	2475	0	-0.05428463593125343
MESH:D053040	53947	0	-0.05430283769965172
MESH:D006973	2475	1	-0.05433304980397224
MESH:D003424	3352	0	-0.05434002354741097
MESH:D050197	5890	0	-0.05435044318437576
MESH:D012559	2823	1	-0.05436133220791817
MESH:D010300	5599	1	-0.054402966052293784
MESH:D008545	10857	0	-0.05443566665053368
MESH:D012559	4088	0	-0.054442066699266434
MESH:D001172	4929	0	-0.05445859208703041
MESH:D001172	4929	0	-0.05445859208703041
MESH:D007918	64127	1	-0.05449960380792618
MESH:D004827	2475	1	-0.05458207055926323
MESH:D024821	19	1	-0.054643847048282616
MESH:D012559	1268	1	-0.054655976593494415
MESH:D009373	715	0	-0.054658349603414536
MESH:D008113	5395	0	-0.054698895663023
MESH:D019337	5245	0	-0.05471542850136757
MESH:D010024	3952	1	-0.05473226681351662
MESH:D006973	3357	1	-0.054805032908916466
MESH:D010190	2664	1	-0.05486196652054787
MESH:D013274	7090	0	-0.054925117641687386
MESH:D006973	4353	1	-0.0549837052822113
MESH:D053040	4241	0	-0.054993335157632835
MESH:D050197	7048	0	-0.05504659563302994
MESH:D006973	7356	0	-0.05514555424451828
MESH:D010024	4524	1	-0.0553177073597908
MESH:D001249	1439	1	-0.055464349687099464
MESH:D006973	5142	0	-0.05548572540283203
MESH:D009290	1375	1	-0.055491138249635696
MESH:D001172	2066	0	-0.0555301159620285
MESH:D003922	6492	0	-0.055537454783916466
MESH:D008113	3337	1	-0.05554091185331345
MESH:D006973	5021	1	-0.05555812641978264
MESH:D001650	5178	1	-0.055567439645528786
MESH:D007676	6768	0	-0.05564131960272789
MESH:D019337	3716	1	-0.055669382214546204
MESH:D019337	9446	1	-0.05569413676857948
MESH:D004827	7534	1	-0.05569781735539436
MESH:D001943	3882	0	-0.05571882799267769
MESH:D003731	10404	1	-0.05575291067361832
MESH:D004938	4089	1	-0.055846821516752236
MESH:D008113	1124	1	-0.0558907687664032
MESH:D001943	6492	1	-0.055930104106664665
MESH:D000740	6135	1	-0.05594431608915329
MESH:D002311	5515	0	-0.05599118024110794
MESH:D019337	6455	1	-0.05605999007821083
MESH:D001859	7262	1	-0.056108422577381134
MESH:D001249	6714	0	-0.056112878024578094
MESH:D004827	5274	1	-0.0561554878950119
MESH:D014594	6240	0	-0.05620133131742477
MESH:D010300	6507	0	-0.056267451494932175
MESH:D004827	23493	0	-0.05626900494098663
MESH:D001249	2952	1	-0.05627049133181572
MESH:D006973	3596	1	-0.05628970637917519
MESH:D016584	4358	0	-0.05631889775395394
MESH:D012559	7090	1	-0.05634002387523651
MESH:D007676	56890	0	-0.0563989020884037
MESH:D000740	1583	0	-0.056424990296363824
MESH:D002311	6444	1	-0.05651712417602539
MESH:D010024	2072	0	-0.056524183601140976
MESH:D001859	1236	0	-0.05663914978504181
MESH:D000740	55850	1	-0.05664350092411041
MESH:D009103	5796	1	-0.05667821690440177
MESH:D005134	6672	0	-0.056683536618947976
MESH:D003424	1788	1	-0.056683961302042014
MESH:D000163	6387	1	-0.056697454303503036
MESH:D012559	2912	1	-0.05670265108346939
MESH:D017545	50618	0	-0.056782267987728126
MESH:D006973	5465	1	-0.05682481080293656
MESH:D001289	595	0	-0.05683322623372077
MESH:D019337	2305	1	-0.05685655027627945
MESH:D003876	4089	0	-0.056926645338535316
MESH:D007680	4233	1	-0.05694746971130371
MESH:D012148	5789	1	-0.05699659138917922
MESH:D011471	4846	1	-0.0570535734295845
MESH:D001249	7048	0	-0.057081274688243866
MESH:D003093	10109	1	-0.05709139257669449
MESH:D010524	1007	0	-0.05711837485432625
MESH:D011471	9446	1	-0.057253837585449226
MESH:D008268	2165	1	-0.057268448173999786
MESH:D013274	6529	0	-0.05727380886673927
MESH:D011471	5074	1	-0.0572868101298809
MESH:D006973	6320	0	-0.0573192723095417
MESH:D010300	55856	0	-0.05741700157523155
MESH:D008113	5581	1	-0.057442121207714074
MESH:D010195	64127	1	-0.057511966675519936
MESH:D001714	29126	0	-0.05757050961256027
MESH:D015535	4544	0	-0.057601705193519585
MESH:D004827	64127	0	-0.05761343240737915
MESH:D017544	3356	0	-0.0576476976275444
MESH:D001321	1007	1	-0.057703390717506416
MESH:D012559	3303	1	-0.057787895202636726
MESH:D029424	3596	1	-0.05782337114214897
MESH:D013736	2261	1	-0.05784478783607482
MESH:D001249	7349	1	-0.0578722320497036
MESH:D002532	7076	1	-0.057893745601177216
MESH:D009373	5501	0	-0.057915601879358285
MESH:D009765	8856	1	-0.057948566973209374
MESH:D001859	2100	0	-0.057991951704025275
MESH:D001321	1147	0	-0.05800385028123856
MESH:D004827	8034	0	-0.05804583430290222
MESH:D001249	7079	0	-0.05807948112487792
MESH:D006973	3329	1	-0.05812009423971176
MESH:D004827	9211	1	-0.058127406984567635
MESH:D006973	6401	1	-0.058128014206886285
MESH:D008113	5290	1	-0.05814696848392487
MESH:D004827	2558	1	-0.05816017836332321
MESH:D012004	9230	1	-0.05820208042860031
MESH:D011085	1164	1	-0.05821016430854796
MESH:D001321	1548	0	-0.0583997368812561
MESH:D001932	4988	0	-0.05840052291750907
MESH:D011471	4519	0	-0.05843735858798028
MESH:D011471	4519	0	-0.05843735858798028
MESH:D003924	4544	1	-0.05844130739569664
MESH:D008268	23539	1	-0.05855672433972359
MESH:D008268	5978	1	-0.05861416086554527
MESH:D005910	23539	0	-0.05879750847816467
MESH:D001172	1761	0	-0.05880700796842575
MESH:D029424	64399	1	-0.05881860852241516
MESH:D001943	2903	0	-0.05883003026247025
MESH:D001172	4520	1	-0.0588948093354702
MESH:D003424	2524	1	-0.05890616774559021
MESH:D000690	85476	1	-0.05895153805613518
MESH:D008545	4060	1	-0.05896570160984992
MESH:D000544	5515	0	-0.05898072198033333
MESH:D006973	55783	0	-0.05904055759310721
MESH:D001321	1026	0	-0.0590856745839119
MESH:D002311	6696	0	-0.059092216193676
MESH:D005901	1301	1	-0.059125933796167374
MESH:D007676	2067	0	-0.059138420969247825
MESH:D050197	5465	1	-0.059171687811613076
MESH:D024821	3667	1	-0.059173204004764564
MESH:D009765	1398	0	-0.059237811714410775
MESH:D019337	4985	0	-0.059238273650407784
MESH:D006973	2697	1	-0.05930183827877045
MESH:D005910	2932	0	-0.059322841465473175
MESH:D013274	7730	1	-0.0593528263270855
MESH:D010051	51029	1	-0.05940911918878555
MESH:D004827	10715	1	-0.05941823124885559
MESH:D008545	5734	0	-0.0594266951084137
MESH:D001714	2625	1	-0.05942771956324577
MESH:D001321	2950	1	-0.0594448409974575
MESH:D001172	50943	1	-0.05949047952890396
MESH:D001714	3708	0	-0.059597112238407135
MESH:D010300	1639	1	-0.05960651114583016
MESH:D010518	3596	1	-0.059650890529155724
MESH:D011471	4208	0	-0.059655465185642235
MESH:D010024	2023	1	-0.059657607227563865
MESH:D002446	5274	0	-0.05965980514883995
MESH:D008113	8916	1	-0.05972440913319588
MESH:D003093	2859	1	-0.059759575873613364
MESH:D003924	7166	0	-0.059791602194309235
MESH:D009765	3476	0	-0.05981706827878953
MESH:D009103	22948	0	-0.05983659997582436
MESH:D029424	2065	1	-0.05986664816737175
MESH:D001943	5291	1	-0.05991081893444061
MESH:D000544	4846	1	-0.059917151927948
MESH:D011471	55256	1	-0.05995843559503555
MESH:D001943	3758	0	-0.060002829879522324
MESH:D001321	4886	0	-0.06005983427166939
MESH:D010300	51251	0	-0.060086611658334725
MESH:D009765	54474	0	-0.06009141728281975
MESH:D009765	4544	0	-0.06009564176201821
MESH:D004827	4846	0	-0.060106571763753884
MESH:D001714	3682	0	-0.060119245201349265
MESH:D006973	50943	0	-0.060119543224573135
MESH:D008881	6720	0	-0.06012508645653725
MESH:D001932	8848	1	-0.060127921402454376
MESH:D019043	1363	0	-0.06016145646572112
MESH:D009765	10000	0	-0.060165207833051675
MESH:D013274	2767	0	-0.0601804293692112
MESH:D001932	3988	0	-0.060195229947566986
MESH:D009373	3110	1	-0.06028035283088684
MESH:D012559	857	0	-0.060362838208675385
MESH:D008113	9451	0	-0.06037111952900887
MESH:D003922	80306	0	-0.060383226722478874
MESH:D012030	9414	1	-0.060384519398212426
MESH:D008881	4143	0	-0.06047363951802254
MESH:D006973	1585	1	-0.06050896644592285
MESH:D010300	4929	1	-0.060513753443956375
MESH:D012559	55328	0	-0.06052973493933678
MESH:D010190	10948	0	-0.060565382242202766
MESH:D011085	30000	1	-0.060586396604776376
MESH:D010024	4041	1	-0.06058702990412713
MESH:D001172	10678	1	-0.06072750687599183
MESH:D004938	5781	0	-0.06078389286994934
MESH:D005901	2847	0	-0.060789123177528374
MESH:D010300	3077	1	-0.06084290146827698
MESH:D006973	5594	0	-0.06090017780661582
MESH:D004938	3356	0	-0.060912158340215676
MESH:D002311	137735	1	-0.06100793555378914
MESH:D003876	64332	1	-0.061083637177944176
MESH:D007037	1482	1	-0.06111323460936546
MESH:D007680	3882	1	-0.06119266152381898
MESH:D006973	6340	1	-0.061201382428407676
MESH:D004827	9080	0	-0.061207462102174766
MESH:D009373	427	0	-0.061218202114105225
MESH:D004827	4437	0	-0.06124972552061081
MESH:D009765	2180	1	-0.061255231499671936
MESH:D009103	9217	0	-0.061311222612857826
MESH:D001321	27306	0	-0.06131986528635025
MESH:D004827	10000	1	-0.06134960427880287
MESH:D011471	4322	1	-0.06149908900260925
MESH:D010190	5349	1	-0.06151708588004112
MESH:D005910	841	0	-0.06152938678860664
MESH:D006973	875	1	-0.06155100092291833
MESH:D008105	3205	0	-0.061602674424648285
MESH:D010051	6597	1	-0.0616624653339386
MESH:D014820	6572	0	-0.06171073019504548
MESH:D001714	4914	1	-0.061729021370410926
MESH:D008105	4142	1	-0.061748843640089035
MESH:D011085	4208	0	-0.06176779419183731
MESH:D008288	8128	0	-0.061779186129570014
MESH:D001943	3953	1	-0.06181810051202774
MESH:D001172	3400	0	-0.06183656677603721
MESH:D001943	83872	0	-0.061836928129196174
MESH:D004827	6581	0	-0.061849061399698264
MESH:D000740	25844	0	-0.061869528144598014
MESH:D011471	7048	1	-0.0618872381746769
MESH:D009765	6855	0	-0.06189752370119095
MESH:D009765	6855	0	-0.06189752370119095
MESH:D011471	5652	1	-0.06195320188999176
MESH:D008113	6496	1	-0.06195349991321564
MESH:D001321	7096	0	-0.06196580827236176
MESH:D009765	10562	1	-0.06201218813657761
MESH:D013274	2261	0	-0.0620347186923027
MESH:D010300	3133	0	-0.062038920819759376
MESH:D013167	5890	0	-0.062099818140268326
MESH:D008881	4049	1	-0.06211104989051819
MESH:D013274	4487	1	-0.062149997800588615
MESH:D006973	6540	0	-0.06216360256075859
MESH:D004938	5216	1	-0.062175251543521874
MESH:D001249	9141	0	-0.06218382716178894
MESH:D003924	3284	1	-0.062228530645370476
MESH:D019337	6039	0	-0.06223171204328538
MESH:D004827	6529	1	-0.06224169582128525
MESH:D001321	79885	0	-0.06227605417370796
MESH:D012468	51477	1	-0.06263600289821625
MESH:D002311	2778	0	-0.0626666322350502
